GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	F1QKF4	tgfbr2b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QKF4	tgfbr2b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QKG1	adtrp1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QKM4	gpat2	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	F1QKQ7	terf1	GO:0007004	telomere maintenance via telomerase	P
UniProtKB	F1QKQ7	terf1	GO:0000723	telomere maintenance	P
UniProtKB	F1QKR3	atg16l2	GO:0000045	autophagosome assembly	P
UniProtKB	F1QKR3	atg16l2	GO:0000045	autophagosome assembly	P
UniProtKB	F1QKS2	sergef	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QKS3	chrnb3a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	F1QKS3	chrnb3a	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	F1QKS4	canx	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	F1QKU2	furinb	GO:0016486	peptide hormone processing	P
UniProtKB	F1QKX9	ghrl	GO:0032094	response to food	P
UniProtKB	F1QKZ0	depdc5	GO:0010508	positive regulation of autophagy	P
UniProtKB	F1QKZ0	depdc5	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	F1QKZ0	depdc5	GO:0034198	cellular response to amino acid starvation	P
UniProtKB	F1QKZ2	gpat2	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	F1QL15	esr1	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	F1QL15	esr1	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	F1QL15	esr1	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	F1QL68	huwe1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QLE3	fbxo44.3	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	F1QLE3	fbxo44.3	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QLE9	fbxo6.3	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	F1QLE9	fbxo6.3	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QLJ9	wipi2	GO:0034497	protein localization to phagophore assembly site	P
UniProtKB	F1QLJ9	wipi2	GO:0000045	autophagosome assembly	P
UniProtKB	F1QLL7	acvr2ba	GO:0001755	neural crest cell migration	P
UniProtKB	F1QLR3	fxr1	GO:2001022	positive regulation of response to DNA damage stimulus	P
UniProtKB	F1QLS6	abhd6b	GO:0046464	acylglycerol catabolic process	P
UniProtKB	F1QLT2	atp13a2	GO:0061909	autophagosome-lysosome fusion	P
UniProtKB	F1QLT2	atp13a2	GO:0016243	regulation of autophagosome size	P
UniProtKB	F1QLX2	plcg1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QLX2	plcg1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QLX8	stat6	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	P
UniProtKB	F1QLZ8	slc27a4	GO:0007584	response to nutrient	P
UniProtKB	F1QM07	ctns	GO:0010506	regulation of autophagy	P
UniProtKB	F1QM16	trpc4apa	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QM16	trpc4apa	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QM73	hnf4g	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	F1QM73	hnf4g	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	F1QMA9	lepr	GO:0009749	response to glucose	P
UniProtKB	F1QMC2	fbxo10	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QMC8	hcrt	GO:0051971	positive regulation of transmission of nerve impulse	P
UniProtKB	F1QMC8	hcrt	GO:0042594	response to starvation	P
UniProtKB	F1QMC8	hcrt	GO:0042594	response to starvation	P
UniProtKB	F1QMF9	nedd8	GO:0019941	modification-dependent protein catabolic process	P
UniProtKB	F1QMG8	sgta	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	F1QMM5	mffa	GO:0090141	positive regulation of mitochondrial fission	P
UniProtKB	F1QMM7	atr	GO:0000723	telomere maintenance	P
UniProtKB	F1QMM7	atr	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	F1QMU2	sema6e	GO:0001755	neural crest cell migration	P
UniProtKB	F1QN14	fbxl8	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QN33	znf106a	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	F1QN40	rnf123	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	F1QN93	nrp2a	GO:0001755	neural crest cell migration	P
UniProtKB	F1QNB0	cyp17a2	GO:0042446	hormone biosynthetic process	P
UniProtKB	F1QNB9	hif1aa	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QNB9	hif1aa	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QNB9	hif1aa	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QNB9	hif1aa	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QNB9	hif1aa	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QNB9	hif1aa	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QNB9	hif1aa	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QNB9	hif1aa	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QNB9	hif1aa	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QNB9	hif1aa	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QNF4	usp1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QNJ2	si:dkey-31e10.1	GO:0150079	negative regulation of neuroinflammatory response	P
UniProtKB	F1QNL6	nalcn	GO:0032230	positive regulation of synaptic transmission, GABAergic	P
UniProtKB	F1QNU4	eya1	GO:0045739	positive regulation of DNA repair	P
UniProtKB	F1QNW3	rtel1	GO:0000723	telomere maintenance	P
UniProtKB	F1QNW3	rtel1	GO:0000723	telomere maintenance	P
UniProtKB	F1QNX5	insra	GO:0005009	insulin receptor activity	F
UniProtKB	F1QNX5	insra	GO:0042593	glucose homeostasis	P
UniProtKB	F1QNX5	insra	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	F1QP50	erbb3b	GO:0001755	neural crest cell migration	P
UniProtKB	F1QP50	erbb3b	GO:0014032	neural crest cell development	P
UniProtKB	F1QP50	erbb3b	GO:0014032	neural crest cell development	P
UniProtKB	F1QP70	smtlb	GO:0060396	growth hormone receptor signaling pathway	P
UniProtKB	F1QP70	smtlb	GO:0031667	response to nutrient levels	P
UniProtKB	F1QP79	noc2l	GO:0035067	negative regulation of histone acetylation	P
UniProtKB	F1QP93	nedd4l	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QP93	nedd4l	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QPB4	si:dkey-247m21.3	GO:0032098	regulation of appetite	P
UniProtKB	F1QPF4	usp11	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QPG1	lactb	GO:0019216	regulation of lipid metabolic process	P
UniProtKB	F1QPG9	sema3fa	GO:0001755	neural crest cell migration	P
UniProtKB	F1QPG9	sema3fa	GO:0001755	neural crest cell migration	P
UniProtKB	F1QPQ6	sema5ba	GO:0001755	neural crest cell migration	P
UniProtKB	F1QPU5	brsk2a	GO:0042149	cellular response to glucose starvation	P
UniProtKB	F1QPW3	nalcn	GO:0032230	positive regulation of synaptic transmission, GABAergic	P
UniProtKB	F1QQ29	ncf4	GO:0042554	superoxide anion generation	P
UniProtKB	F1QQ43	furina	GO:0016486	peptide hormone processing	P
UniProtKB	F1QQ50	disc1	GO:0001755	neural crest cell migration	P
UniProtKB	F1QQ92	chd7	GO:0001755	neural crest cell migration	P
UniProtKB	F1QQ92	chd7	GO:0001755	neural crest cell migration	P
UniProtKB	F1QQE8	rnf167	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QQI2	spx	GO:0032099	negative regulation of appetite	P
UniProtKB	F1QQI2	spx	GO:0032099	negative regulation of appetite	P
UniProtKB	F1QQI2	spx	GO:0042593	glucose homeostasis	P
UniProtKB	F1QQI6	tomm70a	GO:0030150	protein import into mitochondrial matrix	P
UniProtKB	F1QQT7	ndfip1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QQZ1	sf3b1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QQZ1	sf3b1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QQZ1	sf3b1	GO:0014032	neural crest cell development	P
UniProtKB	F1QQZ3	vgll2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QR19	zgc:111976	GO:0097067	cellular response to thyroid hormone stimulus	P
UniProtKB	F1QR50	sema4d	GO:0001755	neural crest cell migration	P
UniProtKB	F1QR78	psmb10	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	F1QR78	psmb10	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	F1QRC8	terfa	GO:0061820	telomeric D-loop disassembly	P
UniProtKB	F1QRC8	terfa	GO:0031627	telomeric loop formation	P
UniProtKB	F1QRC8	terfa	GO:0031848	protection from non-homologous end joining at telomere	P
UniProtKB	F1QRC8	terfa	GO:0031848	protection from non-homologous end joining at telomere	P
UniProtKB	F1QRC8	terfa	GO:0000723	telomere maintenance	P
UniProtKB	F1QRG1	si:dkey-37f18.2	GO:0071947	protein deubiquitination involved in ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QRL2	tada2a	GO:0035066	positive regulation of histone acetylation	P
UniProtKB	F1QRM7	dgkg	GO:0046339	diacylglycerol metabolic process	P
UniProtKB	F1QRP4	tnrc6bb.2	GO:0035278	miRNA-mediated gene silencing by inhibition of translation	P
UniProtKB	F1QRR4	hdac4	GO:0001755	neural crest cell migration	P
UniProtKB	F1QRR4	hdac4	GO:0001755	neural crest cell migration	P
UniProtKB	F1QRR4	hdac4	GO:0001755	neural crest cell migration	P
UniProtKB	F1QRT4	prkag2b	GO:0042149	cellular response to glucose starvation	P
UniProtKB	F1QRZ7	rbck1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QS04	creb3l3a	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	F1QSB1	casp9	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	F1QSC3	grb10b	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	F1QSD1	sema6dl	GO:0001755	neural crest cell migration	P
UniProtKB	F1QSK0	anxa6	GO:0001755	neural crest cell migration	P
UniProtKB	F1QSL6	fbxo44.1	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	F1QSL6	fbxo44.1	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QSW7	mogat2	GO:0006651	diacylglycerol biosynthetic process	P
UniProtKB	F1QSZ2	plrg1	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	P
UniProtKB	F1QSZ2	plrg1	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	P
UniProtKB	F1QT23	rdh8b	GO:0006703	estrogen biosynthetic process	P
UniProtKB	F1QT45	pnn	GO:0014033	neural crest cell differentiation	P
UniProtKB	F1QT45	pnn	GO:0014033	neural crest cell differentiation	P
UniProtKB	F1QTJ4	lrp5	GO:0001755	neural crest cell migration	P
UniProtKB	F1QTM5	capn10	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	F1QTM8	anapc1	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	F1QTN3	klf4	GO:0072089	stem cell proliferation	P
UniProtKB	F1QTR2	lipib	GO:0019433	triglyceride catabolic process	P
UniProtKB	F1QTR3	pink1	GO:0090141	positive regulation of mitochondrial fission	P
UniProtKB	F1QTV5	rif1	GO:0000723	telomere maintenance	P
UniProtKB	F1QTZ0	baxb	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	F1QU05	si:dkey-211g8.9	GO:0032024	positive regulation of insulin secretion	P
UniProtKB	F1QU76	cyp7a1	GO:0071333	cellular response to glucose stimulus	P
UniProtKB	F1QU86	sema4bb	GO:0001755	neural crest cell migration	P
UniProtKB	F1QUB9	lepr	GO:0009749	response to glucose	P
UniProtKB	F1QUC3	nkx6.1	GO:0050796	regulation of insulin secretion	P
UniProtKB	F1QUH4	rnf175	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	F1QUL2	lipcb	GO:0019433	triglyceride catabolic process	P
UniProtKB	F1QUL8	mtmr3	GO:0010506	regulation of autophagy	P
UniProtKB	F1QUP2	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	F1QUP2	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	F1QUP2	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	F1QUP2	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	F1QUP2	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	F1QUP2	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	F1QUP3	ehmt1b	GO:0006306	DNA methylation	P
UniProtKB	F1QUQ7	psmc3	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QUS9	usp7	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QUT4	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT4	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT4	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT4	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT4	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT4	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT4	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT4	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT4	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	F1QUT4	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	F1QUT4	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	F1QUT4	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	F1QUT5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT5	tfap2a	GO:0014032	neural crest cell development	P
UniProtKB	F1QUT5	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	F1QUT5	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	F1QUT5	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	F1QUT5	tfap2a	GO:0014036	neural crest cell fate specification	P
UniProtKB	F1QV12	cul1b	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QV12	cul1b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QV52	cybb	GO:0042554	superoxide anion generation	P
UniProtKB	F1QVE4	eef1e1	GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	P
UniProtKB	F1QVF2	duox	GO:0042554	superoxide anion generation	P
UniProtKB	F1QVF2	duox	GO:0042446	hormone biosynthetic process	P
UniProtKB	F1QVF2	duox	GO:0050665	hydrogen peroxide biosynthetic process	P
UniProtKB	F1QVF2	duox	GO:0006590	thyroid hormone generation	P
UniProtKB	F1QVG9	vps11	GO:0010507	negative regulation of autophagy	P
UniProtKB	F1QVN3	tinf2	GO:0016233	telomere capping	P
UniProtKB	F1QVN3	tinf2	GO:0016233	telomere capping	P
UniProtKB	F1QVR2	nhej1	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	F1QVR8	mettl5	GO:0048863	stem cell differentiation	P
UniProtKB	F1QW51	si:dkey-14d8.1	GO:0016233	telomere capping	P
UniProtKB	F1QW62	si:ch211-165f21.4	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QW75	dnajb12b	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	F1QW76	batf	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QW76	batf	GO:0030330	DNA damage response, signal transduction by p53 class mediator	P
UniProtKB	F1QW82	nucb2a	GO:0032099	negative regulation of appetite	P
UniProtKB	F1QW82	nucb2a	GO:0032094	response to food	P
UniProtKB	F1QWE1	rnf111	GO:0030579	ubiquitin-dependent SMAD protein catabolic process	P
UniProtKB	F1QWE1	rnf111	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QWM3	ube2ka	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QWS5	si:ch211-166a6.5	GO:0048312	intracellular distribution of mitochondria	P
UniProtKB	F1QWT0	plin2	GO:0010890	positive regulation of sequestering of triglyceride	P
UniProtKB	F1QWX2	stat5b	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	P
UniProtKB	F1QWX8	jak2a	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	P
UniProtKB	F1QWZ2	fbxl4	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QXG0	usp22	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QXI2	xrcc1	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	F1QXK4	babam2	GO:0045739	positive regulation of DNA repair	P
UniProtKB	F1QXL1	cxxc1b	GO:0032776	DNA methylation on cytosine	P
UniProtKB	F1QXM6	lpin2	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	F1QXM6	lpin2	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	F1QXR6	mief2	GO:0090141	positive regulation of mitochondrial fission	P
UniProtKB	F1QXU0	pla2g6	GO:2000304	positive regulation of ceramide biosynthetic process	P
UniProtKB	F1QY17	vhl	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QY17	vhl	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	F1QY33	gabarapb	GO:0016236	macroautophagy	P
UniProtKB	F1QY33	gabarapb	GO:0006995	cellular response to nitrogen starvation	P
UniProtKB	F1QY33	gabarapb	GO:0000045	autophagosome assembly	P
UniProtKB	F1QY38	usp42	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QY41	trim3b	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QY43	psmd1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QY48	ehmt1a	GO:0006306	DNA methylation	P
UniProtKB	F1QY53	asb2a.1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QYB8	rab1bb	GO:0000045	autophagosome assembly	P
UniProtKB	F1QYD5	zgc:91850	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QYE2	tncb	GO:0001755	neural crest cell migration	P
UniProtKB	F1QYH3	pck1	GO:0046327	glycerol biosynthetic process from pyruvate	P
UniProtKB	F1QYH3	pck1	GO:0071333	cellular response to glucose stimulus	P
UniProtKB	F1QYH3	pck1	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	F1QYH3	pck1	GO:0042594	response to starvation	P
UniProtKB	F1QYH3	pck1	GO:0009749	response to glucose	P
UniProtKB	F1QYL2	ern1	GO:0036498	IRE1-mediated unfolded protein response	P
UniProtKB	F1QYL2	ern1	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	F1QYM7	retreg3	GO:0061709	reticulophagy	P
UniProtKB	F1QYN8	plin1	GO:0010890	positive regulation of sequestering of triglyceride	P
UniProtKB	F1QYQ0	rnf34b	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QYT4	hhatlb	GO:0060262	negative regulation of N-terminal protein palmitoylation	P
UniProtKB	F1QYW5	ndfip2	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QYZ2	fbxl18	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QYZ2	fbxl18	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QZ15	tprkb	GO:0000722	telomere maintenance via recombination	P
UniProtKB	F1QZ24	kptn	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	F1QZ24	kptn	GO:0034198	cellular response to amino acid starvation	P
UniProtKB	F1QZ60	xrcc6	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	F1QZ60	xrcc6	GO:0000723	telomere maintenance	P
UniProtKB	F1QZ60	xrcc6	GO:0000723	telomere maintenance	P
UniProtKB	F1QZ60	xrcc6	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	F1QZ63	rnf26	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QZ85	prl2	GO:0031667	response to nutrient levels	P
UniProtKB	F1QZA5	psmd6	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QZA5	psmd6	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QZF2	notch3	GO:0035019	somatic stem cell population maintenance	P
UniProtKB	F1QZJ5	zmp:0000000524	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	F1QZX9	cart3	GO:0009267	cellular response to starvation	P
UniProtKB	F1QZX9	cart3	GO:0032099	negative regulation of appetite	P
UniProtKB	F1R008	actr10	GO:0098958	retrograde axonal transport of mitochondrion	P
